"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/francoismari/dev/adeno/app/src/languages/fi.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/fr.js", "JavaScript", -246, 0, -1, -247
"/Users/francoismari/dev/adeno/app/src/languages/ga.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/hr.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/hu.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/i18n.js", "JavaScript", -9, -1, -3, -13
"/Users/francoismari/dev/adeno/app/src/languages/it.js", "JavaScript", -37, 0, -1, -38
"/Users/francoismari/dev/adeno/app/src/languages/lt.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/lv.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/mt.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/nl.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/pl.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/pt.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/ro.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/sk.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/sl.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/navigation/StackNavigator.js", "JavaScript", -100, 0, -7, -107
"/Users/francoismari/dev/adeno/app/src/navigation/TabNavigator.js", "JavaScript", -89, 0, -9, -98
"/Users/francoismari/dev/adeno/app/src/screens/AllUserResults.js", "JavaScript", -10, 0, -2, -12
"/Users/francoismari/dev/adeno/app/src/screens/Discover/AllFiles.js", "JavaScript", -87, -1, -9, -97
"/Users/francoismari/dev/adeno/app/src/screens/Discover/File.js", "JavaScript", -24, 0, -5, -29
"/Users/francoismari/dev/adeno/app/src/screens/Discover/ThemeFiles.js", "JavaScript", -92, -1, -8, -101
"/Users/francoismari/dev/adeno/app/src/screens/Discover/index.js", "JavaScript", -331, 0, -23, -354
"/Users/francoismari/dev/adeno/app/src/screens/Home.js", "JavaScript", -363, -11, -30, -404
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/MultiplayerQuestion.js", "JavaScript", -216, -10, -33, -259
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/MultiplayerResults.js", "JavaScript", -125, -1, -19, -145
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/MultiplePhones/Game.js", "JavaScript", -257, -19, -22, -298
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/MultiplePhones/JoinGame.js", "JavaScript", -134, -7, -14, -155
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/MultiplePhones/MultiplePhonesQuestions.js", "JavaScript", -287, -6, -22, -315
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/MultiplePhones/MultiplePhonesResults.js", "JavaScript", -117, -1, -26, -144
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/MultiplePhones/index.js", "JavaScript", -152, -23, -14, -189
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/ResultExplaination.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/SelectMultiplayerMode.js", "JavaScript", -84, 0, -8, -92
"/Users/francoismari/dev/adeno/app/src/screens/MultiplayerMode/SetupMultiplayer.js", "JavaScript", -336, -3, -21, -360
"/Users/francoismari/dev/adeno/app/src/screens/Onboarding/Start.js", "JavaScript", -178, -4, -12, -194
"/Users/francoismari/dev/adeno/app/src/screens/Onboarding/Tutorial.js", "JavaScript", -113, 0, -3, -116
"/Users/francoismari/dev/adeno/app/src/screens/Onboarding/index.js", "JavaScript", -300, -8, -20, -328
"/Users/francoismari/dev/adeno/app/src/screens/Ranking/CountryResults.js", "JavaScript", -9, 0, -2, -11
"/Users/francoismari/dev/adeno/app/src/screens/Ranking/EuropeResults.js", "JavaScript", -9, 0, -2, -11
"/Users/francoismari/dev/adeno/app/src/screens/Ranking/index.js", "JavaScript", -252, -12, -14, -278
